Data;1457;14002;14029;14056;15861;15893;15925;24003
2011-01-01;70.38;2055.17;1547.33;3602.5;4.63;1.29;2.99;85.47
2011-02-01;71.14;2072.0;1551.43;3623.43;4.69;1.33;3.04;86.69
2011-03-01;71.72;2087.12;1555.5;3642.62;4.74;1.37;3.09;87.94
2011-04-01;71.96;2103.11;1561.67;3664.78;4.79;1.4;3.14;88.44
2011-05-01;71.91;2119.4;1568.8;3688.2;4.85;1.42;3.18;88.59
2011-06-01;72.21;2134.91;1577.0;3711.82;4.97;1.46;3.26;88.95
2011-07-01;75.62;2151.58;1589.42;3740.83;5.09;1.48;3.34;90.42
2011-08-01;76.3;2185.92;1608.0;3793.83;5.15;1.56;3.42;90.26
2011-09-01;76.77;2220.58;1626.17;3846.58;5.29;1.66;3.56;90.21
2011-10-01;77.79;2255.0;1644.83;3899.67;5.41;1.78;3.69;90.16
2011-11-01;78.57;2285.67;1665.67;3951.08;5.53;1.89;3.82;89.82
2011-12-01;79.43;2317.0;1687.58;4004.33;5.61;1.95;3.92;89.92
2012-01-01;80.63;2348.5;1717.58;4065.92;5.68;1.99;3.98;89.88
2012-02-01;81.75;2377.17;1756.08;4133.17;5.72;2.0;4.02;89.63
2012-03-01;82.78;2406.33;1797.83;4204.08;5.75;2.08;4.08;89.59
2012-04-01;83.37;2432.25;1843.0;4275.17;5.75;2.18;4.14;89.36
2012-05-01;84.73;2458.25;1889.25;4347.42;5.73;2.28;4.18;89.57
2012-06-01;85.39;2484.17;1937.17;4421.33;5.64;2.47;4.22;90.09
2012-07-01;85.33;2509.92;2018.83;4528.83;5.54;2.66;4.26;89.84
2012-08-01;85.63;2532.08;2093.75;4625.92;5.47;2.82;4.3;90.13
2012-09-01;85.83;2554.33;2169.67;4724.25;5.39;2.97;4.31;90.29
2012-10-01;85.84;2578.0;2245.75;4824.0;5.3;3.1;4.31;90.57
2012-11-01;85.98;2605.0;2320.5;4925.67;5.23;3.24;4.33;91.25
2012-12-01;86.22;2634.58;2391.08;5025.83;5.18;3.23;4.28;91.22
2013-01-01;86.19;2666.58;2454.75;5121.33;5.12;3.21;4.22;91.88
2013-02-01;86.17;2699.83;2513.67;5213.42;5.05;3.19;4.16;92.56
2013-03-01;86.01;2733.75;2569.58;5303.33;5.0;3.1;4.08;92.4
2013-04-01;86.14;2770.0;2620.42;5390.42;4.97;2.98;4.01;92.73
2013-05-01;86.58;2805.58;2675.75;5481.33;4.95;2.87;3.94;93.24
2013-06-01;87.53;2842.5;2727.92;5570.42;4.94;2.64;3.82;93.22
2013-07-01;88.79;2877.58;2741.58;5619.17;4.92;2.42;3.71;93.92
2013-08-01;89.75;2913.17;2756.92;5670.0;4.9;2.2;3.59;94.79
2013-09-01;90.75;2948.25;2772.0;5720.08;4.88;1.97;3.47;96.11
2013-10-01;91.2;2977.17;2784.25;5761.25;4.86;1.74;3.36;97.27
2013-11-01;91.26;3009.0;2796.92;5805.83;4.82;1.51;3.22;98.29
2013-12-01;92.58;3039.0;2813.75;5852.67;4.78;1.47;3.19;99.1
2014-01-01;93.62;3067.17;2832.17;5899.42;4.75;1.46;3.17;98.92
2014-02-01;94.61;3095.5;2845.92;5941.42;4.73;1.46;3.16;99.03
2014-03-01;95.96;3124.25;2859.92;5984.08;4.71;1.47;3.16;99.73
2014-04-01;97.38;3151.83;2875.92;6027.67;4.65;1.48;3.14;100.07
2014-05-01;98.18;3180.17;2886.58;6066.67;4.59;1.48;3.11;100.35
2014-06-01;98.98;3209.08;2898.75;6107.67;4.54;1.5;3.09;100.37
2014-07-01;99.99;3238.17;2921.25;6159.25;4.47;1.49;3.06;100.01
2014-08-01;100.64;3266.17;2943.58;6209.67;4.41;1.5;3.04;99.61
2014-09-01;100.99;3294.17;2964.17;6258.25;4.37;1.52;3.02;98.88
2014-10-01;101.99;3324.08;2986.0;6310.08;4.29;1.53;2.99;98.43
2014-11-01;103.06;3353.08;3008.75;6361.83;4.23;1.56;2.97;98.02
2014-12-01;102.84;3382.0;3028.0;6410.0;4.19;1.61;2.97;97.7
2015-01-01;102.66;3408.75;3041.5;6450.17;4.13;1.63;2.95;97.5
2015-02-01;102.27;3435.42;3055.0;6490.33;4.07;1.66;2.94;96.93
2015-03-01;101.7;3460.92;3068.33;6529.17;4.03;1.69;2.93;96.53
2015-04-01;100.87;3486.42;3079.42;6565.67;4.01;1.74;2.95;96.37
2015-05-01;100.07;3509.83;3089.92;6599.67;3.99;1.8;2.96;95.83
2015-06-01;99.04;3530.58;3097.92;6628.5;4.0;1.88;3.01;95.36
2015-07-01;97.7;3549.58;3094.08;6643.67;4.03;1.98;3.07;94.62
2015-08-01;96.77;3568.33;3088.75;6657.08;4.06;2.09;3.15;94.14
2015-09-01;96.12;3585.5;3083.33;6668.83;4.09;2.24;3.23;93.7
2015-10-01;95.06;3603.42;3077.67;6680.92;4.13;2.41;3.34;93.42
2015-11-01;94.37;3617.58;3068.75;6686.17;4.19;2.59;3.46;93.06
2015-12-01;93.28;3628.17;3057.5;6685.42;4.23;2.76;3.56;92.52
2016-01-01;92.63;3638.67;3046.17;6684.58;4.27;2.94;3.66;93.45
2016-02-01;92.13;3648.0;3032.0;6679.83;4.28;3.1;3.74;93.17
2016-03-01;91.21;3655.67;3013.83;6669.42;4.28;3.25;3.81;92.95
2016-04-01;90.41;3662.42;2994.42;6656.75;4.29;3.39;3.88;92.47
2016-05-01;89.79;3667.58;2970.58;6638.0;4.3;3.51;3.94;92.31
2016-06-01;89.48;3672.83;2944.67;6617.33;4.28;3.63;3.98;92.12
2016-07-01;88.92;3677.25;2917.5;6594.58;4.23;3.74;4.01;91.64
2016-08-01;88.75;3679.83;2890.58;6570.25;4.18;3.82;4.02;91.4
2016-09-01;88.37;3684.33;2861.5;6545.67;4.12;3.87;4.01;91.43
2016-10-01;87.96;3689.67;2831.58;6521.17;4.06;3.9;3.99;91.12
2016-11-01;87.78;3695.5;2801.17;6496.58;3.99;3.87;3.94;90.81
2016-12-01;87.97;3704.17;2772.0;6476.17;3.91;3.82;3.88;90.57
2017-01-01;88.13;3714.25;2742.33;6456.58;3.85;3.77;3.82;89.53
2017-02-01;88.58;3725.67;2714.5;6440.17;3.81;3.75;3.78;89.11
2017-03-01;89.54;3740.33;2686.42;6426.67;3.78;3.72;3.76;88.77
2017-04-01;90.7;3756.67;2658.08;6414.67;3.73;3.66;3.7;88.42
2017-05-01;91.46;3775.42;2629.92;6405.25;3.66;3.6;3.64;87.48
2017-06-01;92.36;3796.25;2602.0;6398.17;3.58;3.49;3.55;87.43
