Data;1469;14003;14030;14057;15862;15894;15926;28029
2011-01-01;81.1;6479;4558;11037;5.1;3.2;4.15;88.1
2011-02-01;73.8;6561;4472;11034;4.5;3.2;3.86;89.4
2011-03-01;77.2;6608;4435;11043;4.57;2.39;3.5;87.5
2011-04-01;77.8;6738;4564;11302;4.72;2.37;3.56;90.6
2011-05-01;81.7;6853;4452;11305;4.77;2.35;3.61;89.3
2011-06-01;77.1;7036;4544;11579;4.66;1.51;3.15;89.9
2011-07-01;80.5;7221;4675;11896;4.82;3.46;4.17;90.7
2011-08-01;81.4;7345;4819;12164;4.83;1.39;3.19;91.7
2011-09-01;77.2;7576;5087;12663;4.96;1.35;3.21;90.8
2011-10-01;80.4;7697;5057;12754;5.29;1.38;3.41;91.7
2011-11-01;83.4;7856;5182;13038;5.92;1.86;3.97;92.2
2011-12-01;118.0;8042;5185;13227;5.83;1.97;4.01;93.3
2012-01-01;85.3;8080;4735;12815;5.35;2.4;4.14;92.6
2012-02-01;82.8;8175;4776;12952;6.16;2.61;4.74;90.8
2012-03-01;86.0;8302;4877;13178;6.12;2.29;4.59;93.0
2012-04-01;82.5;8432;4914;13346;5.89;3.59;5.04;91.6
2012-05-01;87.4;8632;5123;13755;5.97;3.44;5.03;90.8
2012-06-01;85.4;8802;5125;13927;5.94;3.46;5.03;94.4
2012-07-01;85.9;8932;5241;14173;6.09;3.64;5.19;92.3
2012-08-01;88.6;9120;5304;14423;6.0;3.77;5.18;90.6
2012-09-01;84.0;9189;5352;14541;6.04;3.63;5.15;92.5
2012-10-01;87.1;9345;5362;14707;6.02;3.61;5.14;92.5
2012-11-01;91.9;9503;5302;14806;5.95;2.98;4.88;95.0
2012-12-01;126.5;9678;5456;15134;5.95;2.82;4.82;97.3
2013-01-01;91.9;9807;5474;15281;5.92;2.84;4.81;94.1
2013-02-01;80.6;9858;5428;15286;6.01;2.93;4.92;98.3
2013-03-01;89.1;9976;5520;15496;6.2;3.25;5.15;97.1
2013-04-01;85.1;10134;5763;15898;6.05;3.07;4.97;97.3
2013-05-01;93.3;10342;5850;16192;6.03;3.0;4.94;99.5
2013-06-01;89.3;10489;6004;16493;5.94;2.83;4.81;98.1
2013-07-01;92.3;10638;5863;16501;5.8;2.92;4.78;99.2
2013-08-01;100.2;10779;5817;16597;5.73;2.89;4.73;101.6
2013-09-01;93.0;10934;5952;16887;5.81;3.03;4.83;99.6
2013-10-01;97.5;11070;5973;17042;5.86;2.92;4.83;101.3
2013-11-01;100.3;11241;6080;17321;5.7;2.85;4.7;97.2
2013-12-01;135.9;11450;6220;17669;5.55;2.9;4.62;96.0
2014-01-01;102.2;11545;6061;17606;5.42;2.9;4.55;101.6
2014-02-01;91.9;11627;6090;17716;5.54;3.16;4.72;95.9
2014-03-01;93.1;11626;6101;17727;5.52;3.26;4.74;99.3
2014-04-01;94.0;11801;6309;18110;5.49;2.82;4.56;102.6
2014-05-01;100.1;11982;6315;18296;5.53;3.36;4.78;99.7
2014-06-01;92.1;12128;6464;18592;5.46;3.42;4.75;95.3
2014-07-01;96.9;12255;6476;18731;5.51;3.62;4.86;101.7
2014-08-01;97.8;12408;6597;19006;5.64;5.03;5.43;100.4
2014-09-01;94.0;12437;6616;19054;5.21;5.29;5.24;102.4
2014-10-01;100.6;12615;6656;19271;5.26;5.47;5.33;102.5
2014-11-01;102.9;12806;6672;19478;5.12;4.55;4.92;103.8
2014-12-01;134.5;13082;6557;19639;4.66;3.63;4.32;95.6
2015-01-01;100.3;13199;6531;19730;4.82;3.53;4.39;89.1
2015-02-01;86.4;13217;6481;19697;4.82;3.67;4.44;94.3
2015-03-01;92.4;13315;6509;19824;4.71;4.52;4.65;96.7
2015-04-01;90.5;13426;6424;19851;4.74;4.62;4.7;98.1
2015-05-01;93.5;13555;6411;19966;4.8;6.89;5.47;99.6
2015-06-01;84.9;13642;6396;20038;4.7;5.2;4.86;99.1
2015-07-01;85.5;13723;6431;20155;4.93;5.39;5.08;98.4
2015-08-01;83.2;13811;6387;20198;5.12;5.45;5.22;100.3
2015-09-01;81.6;13885;6396;20281;5.26;5.15;5.23;100.3
2015-10-01;90.2;13906;6317;20223;5.51;5.31;5.45;99.2
2015-11-01;93.1;14016;6224;20240;5.59;5.81;5.66;98.3
2015-12-01;121.9;14123;6105;20228;5.6;3.59;4.99;97.1
2016-01-01;88.8;14118;6001;20119;5.53;4.29;5.16;93.9
2016-02-01;80.2;14115;5924;20040;5.58;4.85;5.36;99.7
2016-03-01;86.0;14135;5799;19935;5.45;4.96;5.31;97.1
2016-04-01;82.1;14153;5777;19930;5.62;5.6;5.61;95.9
2016-05-01;82.3;14215;5696;19910;5.58;5.32;5.51;97.6
2016-06-01;79.7;14289;5776;20066;5.28;5.81;5.43;97.1
2016-07-01;81.6;14323;5761;20084;5.02;5.08;5.04;94.3
2016-08-01;82.2;14395;5746;20141;4.9;4.8;4.87;96.0
2016-09-01;79.8;14426;5703;20129;5.06;4.38;4.86;94.3
2016-10-01;85.9;14403;5655;20058;4.9;4.48;4.78;94.6
2016-11-01;88.8;14527;5606;20133;4.71;4.18;4.56;95.1
2016-12-01;115.1;14670;5444;20114;4.42;3.83;4.26;96.2
2017-01-01;93.5;14713;5349;20062;4.37;3.81;4.22;94.8
2017-02-01;84.3;14731;5519;20250;4.43;4.13;4.35;95.0
2017-03-01;91.2;14773;5431;20205;4.39;5.08;4.58;97.6
2017-04-01;87.5;14773;5445;20219;4.54;6.92;5.18;92.8
2017-05-01;90.0;14883;5437;20320;4.7;11.03;6.39;93.0
2017-06-01;88.3;14976;5485;20460;4.21;9.51;5.63;92.7
2017-07-01;89.7;15073;5380;20452;4.41;8.61;5.51;92.7
2017-08-01;89.3;15192;5296;20488;4.32;7.42;5.12;88.3
2017-09-01;89.9;15257;5226;20482;4.3;7.83;5.2;89.5
2017-10-01;90.2;15356;5237;20593;4.25;8.16;5.24;87.5
2017-11-01;97.6;15528;5107;20635;4.13;7.0;4.84;88.8
2017-12-01;119.9;15557;5206;20763;3.87;5.69;4.32;90.6
2018-01-01;93.8;15633;5122;20756;4.16;5.99;4.61;90.9
2018-02-01;81.7;15567;5120;20687;4.21;6.04;4.66;85.8
2018-03-01;94.1;15651;4990;20641;4.26;9.71;5.58;89.6
2018-04-01;86.4;15720;5116;20836;4.39;9.62;5.67;92.7
2018-05-01;93.9;15854;5152;21006;4.46;9.54;5.7;90.1
2018-06-01;89.0;15977;4852;20829;4.28;5.67;4.61;87.7
2018-07-01;86.5;16073;4849;20921;4.29;5.27;4.51;90.0
2018-08-01;92.1;16229;4889;21118;4.19;5.03;4.39;93.0
2018-09-01;87.9;16332;4864;21196;4.12;5.86;4.52;91.7
2018-10-01;91.5;16462;4821;21282;3.86;5.29;4.19;90.4
2018-11-01;101.1;16692;4860;21552;3.74;5.13;4.05;88.2
2018-12-01;118.1;16780;4792;21572;3.6;4.64;3.83;88.2
2019-01-01;91.5;16837;4835;21671;3.74;4.44;3.9;87.6
2019-02-01;82.3;16919;4830;21749;3.69;4.47;3.86;84.9
2019-03-01;87.4;17024;4840;21864;3.75;4.42;3.89;85.5
2019-04-01;86.0;17167;4743;21910;3.79;3.78;3.79;85.3
2019-05-01;90.5;17361;4798;22158;3.97;4.33;4.05;83.8
2019-06-01;82.2;17498;4809;22306;3.84;4.32;3.94;84.4
2019-07-01;86.6;17685;4764;22450;3.92;4.14;3.97;88.1
2019-08-01;89.6;17893;4781;22674;3.98;3.91;3.97;83.3
2019-09-01;85.9;18066;4765;22831;4.03;3.88;4.0;83.2
2019-10-01;91.9;18272;4911;23183;4.05;3.8;4.0;84.5
2019-11-01;100.0;18549;4922;23471;4.1;3.82;4.04;85.1
