Data;1469;14003;14030;14057;15862;15894;15926;28029
01/2011;81.10 ;6479;4558;11037;5.10 ;3.20 ;4.15 ;88.00
02/2011;73.80 ;6561;4472;11034;4.50 ;3.20 ;3.86 ;90.00
03/2011;77.20 ;6608;4435;11043;4.57 ;2.39 ;3.50 ;87.20
04/2011;77.80 ;6738;4564;11302;4.72 ;2.37 ;3.56 ;90.30
05/2011;81.70 ;6853;4452;11305;4.77 ;2.35 ;3.61 ;89.40
06/2011;77.10 ;7036;4544;11579;4.66 ;1.51 ;3.15 ;89.90
07/2011;80.50 ;7221;4675;11896;4.82 ;3.46 ;4.17 ;90.80
08/2011;81.40 ;7345;4819;12164;4.83 ;1.39 ;3.19 ;91.70
09/2011;77.20 ;7576;5087;12663;4.96 ;1.35 ;3.21 ;90.90
10/2011;80.40 ;7697;5057;12754;5.29 ;1.38 ;3.41 ;91.70
11/2011;83.40 ;7856;5182;13038;5.92 ;1.86 ;3.97 ;92.30
12/2011;118.00 ;8042;5185;13227;5.83 ;1.97 ;4.01 ;93.10
01/2012;85.30 ;8080;4735;12815;5.35 ;2.40 ;4.14 ;92.40
02/2012;82.80 ;8175;4776;12952;6.16 ;2.61 ;4.74 ;90.60
03/2012;86.00 ;8302;4877;13178;6.12 ;2.29 ;4.59 ;93.50
04/2012;82.50 ;8432;4914;13346;5.89 ;3.59 ;5.04 ;91.40
05/2012;87.40 ;8632;5123;13755;5.97 ;3.44 ;5.03 ;90.80
06/2012;85.40 ;8802;5125;13927;5.94 ;3.46 ;5.03 ;94.50
07/2012;85.90 ;8932;5241;14173;6.09 ;3.64 ;5.19 ;92.30
08/2012;88.60 ;9120;5304;14423;6.00 ;3.77 ;5.18 ;90.60
09/2012;84.00 ;9189;5352;14541;6.04 ;3.63 ;5.15 ;92.50
10/2012;87.10 ;9345;5362;14707;6.02 ;3.61 ;5.14 ;92.50
11/2012;91.90 ;9503;5302;14806;5.95 ;2.98 ;4.88 ;95.10
12/2012;126.50 ;9678;5456;15134;5.95 ;2.82 ;4.82 ;97.20
01/2013;91.90 ;9807;5474;15281;5.92 ;2.84 ;4.81 ;93.70
02/2013;80.60 ;9858;5428;15286;6.01 ;2.93 ;4.92 ;98.30
03/2013;89.10 ;9976;5520;15496;6.20 ;3.25 ;5.15 ;97.10
04/2013;85.10 ;10134;5763;15898;6.05 ;3.07 ;4.97 ;97.50
05/2013;93.30 ;10342;5850;16192;6.03 ;3.00 ;4.94 ;99.50
06/2013;89.30 ;10489;6004;16493;5.94 ;2.83 ;4.81 ;98.20
07/2013;92.30 ;10638;5863;16501;5.80 ;2.92 ;4.78 ;99.20
08/2013;100.20 ;10779;5817;16597;5.73 ;2.89 ;4.73 ;101.70
09/2013;93.00 ;10934;5952;16887;5.81 ;3.03 ;4.83 ;99.70
10/2013;97.50 ;11070;5973;17042;5.86 ;2.92 ;4.83 ;101.40
11/2013;100.30 ;11241;6080;17321;5.70 ;2.85 ;4.70 ;97.30
12/2013;135.90 ;11450;6220;17669;5.55 ;2.90 ;4.62 ;95.90
01/2014;102.20 ;11545;6061;17606;5.42 ;2.90 ;4.55 ;100.90
02/2014;91.90 ;11627;6090;17716;5.54 ;3.16 ;4.72 ;96.90
03/2014;93.10 ;11626;6101;17727;5.52 ;3.26 ;4.74 ;99.00
04/2014;94.00 ;11801;6309;18110;5.49 ;2.82 ;4.56 ;102.20
05/2014;100.10 ;11982;6315;18296;5.53 ;3.36 ;4.78 ;99.70
06/2014;92.10 ;12128;6464;18592;5.46 ;3.42 ;4.75 ;95.40
07/2014;96.90 ;12255;6476;18731;5.51 ;3.62 ;4.86 ;101.70
08/2014;97.80 ;12408;6597;19006;5.64 ;5.03 ;5.43 ;100.50
09/2014;94.00 ;12437;6616;19054;5.21 ;5.29 ;5.24 ;102.50
10/2014;100.60 ;12615;6656;19271;5.26 ;5.47 ;5.33 ;102.60
11/2014;102.90 ;12806;6672;19478;5.12 ;4.55 ;4.92 ;104.00
12/2014;134.50 ;13082;6557;19639;4.66 ;3.63 ;4.32 ;95.60
01/2015;100.30 ;13199;6531;19730;4.82 ;3.53 ;4.39 ;88.20
02/2015;86.40 ;13217;6481;19697;4.82 ;3.67 ;4.44 ;94.20
03/2015;92.40 ;13315;6509;19824;4.71 ;4.52 ;4.65 ;97.20
04/2015;90.50 ;13426;6424;19851;4.74 ;4.62 ;4.70 ;97.90
05/2015;93.50 ;13555;6411;19966;4.80 ;6.89 ;5.47 ;99.70
06/2015;84.90 ;13642;6396;20038;4.70 ;5.20 ;4.86 ;99.20
07/2015;85.50 ;13723;6431;20155;4.93 ;5.39 ;5.08 ;98.50
08/2015;83.20 ;13811;6387;20198;5.12 ;5.45 ;5.22 ;100.40
09/2015;81.60 ;13885;6396;20281;5.26 ;5.15 ;5.23 ;100.50
10/2015;90.20 ;13906;6317;20223;5.51 ;5.31 ;5.45 ;99.40
11/2015;93.10 ;14016;6224;20240;5.59 ;5.81 ;5.66 ;98.60
12/2015;121.90 ;14123;6105;20228;5.60 ;3.59 ;4.99 ;97.20
01/2016;88.80 ;14118;6001;20119;5.53 ;4.29 ;5.16 ;92.50
02/2016;80.20 ;14115;5924;20040;5.58 ;4.85 ;5.36 ;99.40
03/2016;86.00 ;14135;5799;19935;5.45 ;4.96 ;5.31 ;97.60
04/2016;82.10 ;14153;5777;19930;5.62 ;5.60 ;5.61 ;96.00
05/2016;82.30 ;14215;5696;19910;5.58 ;5.32 ;5.51 ;97.70
06/2016;79.70 ;14289;5776;20066;5.28 ;5.81 ;5.43 ;97.30
07/2016;81.60 ;14323;5761;20084;5.02 ;5.08 ;5.04 ;94.40
08/2016;82.20 ;14395;5746;20141;4.90 ;4.80 ;4.87 ;96.20
09/2016;79.80 ;14426;5703;20129;5.06 ;4.38 ;4.86 ;94.60
10/2016;85.90 ;14403;5655;20058;4.90 ;4.48 ;4.78 ;94.90
11/2016;88.80 ;14527;5606;20133;4.71 ;4.18 ;4.56 ;95.40
12/2016;115.10 ;14670;5444;20114;4.42 ;3.83 ;4.26 ;96.60
01/2017;93.50 ;14713;5349;20062;4.37 ;3.81 ;4.22 ;94.90
02/2017;84.30 ;14731;5519;20250;4.43 ;4.13 ;4.35 ;94.90
03/2017;91.20 ;14773;5431;20205;4.39 ;5.08 ;4.58 ;97.70
04/2017;87.50 ;14773;5445;20219;4.54 ;6.92 ;5.18 ;92.30
05/2017;90.00 ;14883;5437;20320;4.70 ;11.03 ;6.39 ;93.10
06/2017;88.30 ;14976;5485;20460;4.21 ;9.51 ;5.63 ;92.70
07/2017;89.70 ;15073;5380;20452;4.41 ;8.61 ;5.51 ;92.70
08/2017;89.30 ;15192;5296;20488;4.32 ;7.42 ;5.12 ;88.30
09/2017;89.90 ;15257;5226;20482;4.30 ;7.83 ;5.20 ;89.50
10/2017;90.20 ;15356;5237;20593;4.25 ;8.16 ;5.24 ;87.50
11/2017;97.60 ;15528;5107;20635;4.13 ;7.00 ;4.84 ;88.90
12/2017;119.90 ;15557;5206;20763;3.87 ;5.69 ;4.32 ;90.60
01/2018;93.80 ;15633;5122;20756;4.16 ;5.99 ;4.61 ;90.90
02/2018;81.70 ;15567;5120;20687;4.21 ;6.04 ;4.66 ;85.80
03/2018;94.10 ;15651;4990;20641;4.26 ;9.71 ;5.58 ;89.70
04/2018;86.40 ;15720;5116;20836;4.39 ;9.62 ;5.67 ;92.10
05/2018;93.90 ;15854;5152;21006;4.46 ;9.54 ;5.70 ;90.50
06/2018;89.00 ;15977;4852;20829;4.28 ;5.67 ;4.61 ;87.70
07/2018;86.50 ;16073;4849;20921;4.29 ;5.27 ;4.51 ;90.10
08/2018;92.10 ;16229;4889;21118;4.19 ;5.03 ;4.39 ;93.10
09/2018;87.90 ;16332;4864;21196;4.12 ;5.86 ;4.52 ;91.70
10/2018;91.50 ;16462;4821;21282;3.86 ;5.29 ;4.19 ;90.40
11/2018;101.10 ;16692;4860;21552;3.74 ;5.13 ;4.05 ;88.20
12/2018;118.10 ;16780;4792;21572;3.60 ;4.64 ;3.83 ;88.20
01/2019;91.50 ;16837;4835;21671;3.74 ;4.44 ;3.90 ;87.60
02/2019;82.30 ;16919;4830;21749;3.69 ;4.47 ;3.86 ;84.90
03/2019;87.40 ;17024;4840;21864;3.75 ;4.42 ;3.89 ;85.60
04/2019;86.00 ;17167;4743;21910;3.79 ;3.78 ;3.79 ;84.50
05/2019;90.50 ;17361;4798;22158;3.97 ;4.33 ;4.05 ;84.40
06/2019;82.20 ;17498;4809;22306;3.84 ;4.32 ;3.94 ;84.40
07/2019;86.60 ;17685;4764;22450;3.92 ;4.14 ;3.97 ;88.10
08/2019;89.60 ;17893;4781;22674;3.98 ;3.91 ;3.97 ;83.30
09/2019;85.90 ;18066;4765;22831;4.03 ;3.88 ;4.00 ;83.30
10/2019;91.90 ;18272;4911;23183;4.05 ;3.80 ;4.00 ;84.50
11/2019;100.00 ;18549;4922;23471;4.10 ;3.82 ;4.04 ;85.10
12/2019;115.50 ;18776;4985;23761;4.07 ;3.67 ;3.98 ;82.00
01/2020;91.50 ;18904;4923;23827;4.30 ;3.10 ;4.05 ;84.50
02/2020;85.30 ;18931;4933;23864;4.36 ;3.14 ;4.10 ;84.20
03/2020;79.70 ;18941;5005;23946;4.81 ;3.57 ;4.55 ;78.60
04/2020;63.70 ;18725;4947;23673;5.11 ;3.52 ;4.77 ;56.90
05/2020;73.00 ;18661;4937;23598;5.16 ;4.16 ;4.95 ;55.30
