Data;1470;7479;14027;14054;14081;15886;15918;15950;28030
2011-01-01;86.33;186.93;5789.83;3858.67;9648.33;3.47;2.1;2.81;101.85
2011-02-01;86.56;186.51;5844.71;3869.43;9714.0;3.5;2.18;2.86;101.63
2011-03-01;86.92;186.66;5898.25;3894.62;9792.75;3.53;2.26;2.92;101.69
2011-04-01;86.8;186.32;5956.0;3923.33;9879.22;3.55;2.29;2.95;101.96
2011-05-01;87.19;185.96;6011.0;3939.7;9950.5;3.59;2.26;2.96;101.95
2011-06-01;87.67;185.58;6066.64;3964.91;10031.45;3.68;2.23;2.99;102.13
2011-07-01;90.77;185.3;6124.0;4021.42;10145.33;3.75;2.19;3.01;102.41
2011-08-01;90.81;185.73;6217.33;4091.83;10309.17;3.77;2.15;3.01;102.68
2011-09-01;91.48;185.55;6310.25;4159.0;10469.25;3.91;2.15;3.09;102.69
2011-10-01;92.12;185.56;6405.08;4227.0;10632.08;4.03;2.17;3.18;102.88
2011-11-01;92.34;186.11;6499.83;4296.75;10796.67;4.14;2.22;3.27;102.38
2011-12-01;92.83;187.16;6595.33;4372.75;10968.25;4.25;2.28;3.37;102.37
2012-01-01;93.21;188.53;6694.0;4449.0;11143.17;4.34;2.29;3.44;102.2
2012-02-01;93.54;190.54;6790.25;4526.33;11316.75;4.42;2.29;3.49;102.6
2012-03-01;94.05;192.65;6887.92;4597.75;11485.83;4.49;2.24;3.52;102.33
2012-04-01;94.58;194.67;6978.5;4664.92;11643.58;4.56;2.2;3.55;101.9
2012-05-01;95.06;196.61;7072.42;4746.92;11819.58;4.61;2.22;3.6;101.86
2012-06-01;95.43;198.6;7167.42;4823.42;11991.0;4.6;2.24;3.61;101.7
2012-07-01;95.68;200.42;7266.08;4886.75;12153.0;4.59;2.28;3.65;101.4
2012-08-01;95.98;204.08;7379.83;4948.17;12328.0;4.61;2.34;3.68;100.78
2012-09-01;95.83;208.23;7491.42;4999.67;12491.08;4.56;2.38;3.68;100.69
2012-10-01;96.32;212.69;7607.17;5051.33;12658.5;4.53;2.45;3.7;100.57
2012-11-01;96.65;217.29;7724.5;5100.08;12824.5;4.49;2.49;3.69;100.87
2012-12-01;96.96;220.74;7849.17;5148.67;12997.75;4.45;2.48;3.67;100.86
2013-01-01;97.13;224.78;7972.08;5205.42;13177.33;4.42;2.48;3.65;100.97
2013-02-01;97.44;227.38;8096.83;5285.5;13382.17;4.41;2.47;3.64;100.6
2013-03-01;97.84;229.06;8220.92;5363.92;13584.75;4.39;2.5;3.64;100.78
2013-04-01;97.73;230.13;8348.83;5449.33;13798.17;4.37;2.56;3.65;100.93
2013-05-01;98.05;231.51;8474.67;5525.58;14000.17;4.36;2.65;3.69;101.32
2013-06-01;98.43;232.6;8599.75;5606.17;14205.83;4.35;2.73;3.71;101.06
2013-07-01;98.4;233.66;8723.58;5672.5;14396.0;4.33;2.77;3.71;100.48
2013-08-01;98.97;232.19;8847.42;5744.33;14591.83;4.31;2.78;3.7;100.91
2013-09-01;99.46;231.12;8971.83;5824.42;14796.33;4.29;2.77;3.69;100.74
2013-10-01;99.27;229.45;9087.25;5909.58;14996.92;4.27;2.72;3.66;100.81
2013-11-01;99.45;228.64;9206.58;5990.92;15197.5;4.26;2.69;3.64;100.95
2013-12-01;99.7;228.72;9324.42;6071.92;15396.33;4.24;2.69;3.63;101.0
2014-01-01;99.52;228.69;9442.42;6145.5;15588.0;4.21;2.68;3.6;100.5
2014-02-01;99.33;228.72;9558.75;6191.83;15750.67;4.18;2.65;3.58;100.73
2014-03-01;99.13;228.5;9675.67;6235.67;15911.33;4.15;2.63;3.55;100.85
2014-04-01;99.55;229.54;9790.42;6275.83;16066.08;4.11;2.56;3.51;100.68
2014-05-01;99.56;230.39;9910.83;6326.67;16237.42;4.07;2.44;3.43;100.03
2014-06-01;99.94;232.31;10033.67;6379.75;16413.42;4.02;2.35;3.37;99.95
2014-07-01;99.99;234.72;10161.75;6443.92;16605.75;3.98;2.31;3.33;100.03
2014-08-01;100.24;238.94;10291.92;6500.33;16792.25;3.95;2.34;3.33;99.46
2014-09-01;100.62;242.2;10417.83;6534.0;16951.83;3.92;2.39;3.33;99.38
2014-10-01;101.13;246.15;10548.33;6509.83;17058.17;3.88;2.49;3.35;99.1
2014-11-01;101.98;249.78;10673.75;6491.17;17165.0;3.84;2.62;3.37;98.6
2014-12-01;102.02;252.73;10792.67;6469.5;17262.33;3.82;2.76;3.41;98.0
2015-01-01;102.55;255.05;10912.42;6452.08;17364.75;3.81;2.9;3.46;98.15
2015-02-01;102.33;258.86;11032.42;6442.67;17475.33;3.8;3.01;3.49;97.43
2015-03-01;101.82;263.23;11150.5;6437.67;17588.5;3.8;3.18;3.56;96.73
2015-04-01;101.11;267.16;11267.5;6424.67;17692.58;3.82;3.4;3.65;96.37
2015-05-01;100.62;271.33;11375.33;6402.08;17777.75;3.84;3.65;3.76;95.75
2015-06-01;99.48;275.5;11479.08;6365.5;17844.83;3.9;3.89;3.89;95.05
2015-07-01;98.36;279.76;11574.33;6318.58;17893.08;3.95;4.11;4.01;94.58
2015-08-01;97.23;286.92;11660.67;6266.5;17927.33;4.01;4.27;4.1;94.43
2015-09-01;96.2;295.04;11745.67;6223.08;17968.92;4.08;4.38;4.18;93.66
2015-10-01;95.26;301.38;11826.0;6225.58;18051.83;4.15;4.43;4.25;92.9
2015-11-01;93.82;306.93;11896.92;6221.33;18118.5;4.24;4.51;4.34;92.14
2015-12-01;92.5;311.74;11971.0;6213.25;18184.42;4.33;4.64;4.44;91.52
2016-01-01;91.32;320.18;12039.33;6199.92;18239.33;4.39;4.67;4.48;90.57
2016-02-01;90.63;328.0;12101.0;6174.25;18275.33;4.42;4.75;4.54;89.73
2016-03-01;90.01;335.31;12160.75;6137.75;18298.5;4.45;4.75;4.55;88.89
2016-04-01;89.56;342.89;12215.58;6100.0;18315.5;4.48;4.74;4.56;88.47
2016-05-01;89.0;350.84;12260.42;6051.5;18312.0;4.5;4.74;4.58;87.99
2016-06-01;88.81;357.23;12304.25;6004.33;18308.67;4.48;4.78;4.58;87.54
2016-07-01;88.68;361.63;12348.5;5907.75;18256.33;4.45;4.77;4.55;86.88
2016-08-01;87.98;362.2;12396.42;5811.25;18207.75;4.42;4.74;4.52;85.62
2016-09-01;87.27;360.75;12446.42;5727.42;18173.83;4.38;4.74;4.49;84.75
2016-10-01;86.64;360.96;12496.83;5645.5;18142.33;4.34;4.76;4.47;83.9
2016-11-01;86.1;362.26;12547.08;5568.17;18115.25;4.28;4.67;4.4;83.09
2016-12-01;85.76;365.28;12592.42;5491.0;18083.42;4.23;4.61;4.34;82.32
2017-01-01;85.38;364.34;12636.5;5415.33;18051.83;4.16;4.63;4.3;81.72
2017-02-01;85.2;363.09;12683.83;5344.25;18028.08;4.13;4.74;4.31;81.15
2017-03-01;84.94;361.69;12733.0;5263.5;17996.5;4.09;4.84;4.31;80.59
2017-04-01;84.99;359.43;12783.92;5179.17;17963.17;4.04;4.9;4.29;79.5
2017-05-01;84.53;356.29;12844.83;5095.17;17940.0;3.98;4.91;4.24;78.88
2017-06-01;84.56;354.0;12909.17;5017.0;17926.17;3.93;4.83;4.18;78.33
2017-07-01;83.66;353.19;12971.83;4973.5;17945.25;3.88;4.79;4.13;77.83
2017-08-01;83.72;352.57;13035.42;4939.58;17974.92;3.86;4.7;4.09;77.63
2017-09-01;83.65;352.3;13090.83;4905.25;17996.08;3.83;4.62;4.04;77.32
2017-10-01;83.82;351.3;13145.75;4874.92;18020.58;3.8;4.57;4.01;76.88
2017-11-01;83.61;349.51;13203.25;4838.08;18041.25;3.77;4.86;4.06;76.58
2017-12-01;83.68;347.7;13259.92;4792.5;18052.33;3.72;5.1;4.09;76.09
2018-01-01;83.83;346.37;13316.92;4739.33;18056.17;3.71;5.38;4.15;75.78
2018-02-01;83.76;344.75;13376.42;4674.42;18050.75;3.7;5.59;4.18;75.48
2018-03-01;84.0;344.01;13438.08;4625.5;18063.5;3.67;5.82;4.21;75.27
2018-04-01;83.87;343.86;13499.75;4584.08;18083.75;3.64;6.06;4.24;75.24
2018-05-01;83.96;344.03;13562.0;4549.5;18111.42;3.61;6.29;4.27;74.93
2018-06-01;84.15;344.75;13627.92;4512.0;18139.92;3.58;6.53;4.3;74.49
2018-07-01;84.2;346.31;13701.25;4489.67;18191.0;3.56;6.79;4.34;74.33
2018-08-01;84.01;346.86;13773.25;4440.92;18214.25;3.51;6.8;4.31;74.41
2018-09-01;84.08;350.03;13854.42;4388.92;18243.42;3.47;6.77;4.27;74.42
2018-10-01;83.76;353.85;13938.58;4337.25;18275.92;3.43;6.78;4.24;74.53
2018-11-01;83.95;359.04;14031.67;4281.0;18312.75;3.4;6.47;4.14;74.72
2018-12-01;83.87;363.95;14129.75;4235.17;18365.0;3.38;6.09;4.02;75.04
2019-01-01;83.45;366.74;14231.17;4204.75;18436.0;3.35;5.62;3.89;74.91
2019-02-01;83.44;368.0;14334.67;4185.17;18519.92;3.33;5.12;3.76;75.1
2019-03-01;83.25;367.42;14438.58;4181.42;18620.08;3.33;4.59;3.63;75.2
2019-04-01;82.92;366.28;14550.83;4166.5;18717.5;3.32;4.1;3.51;75.18
2019-05-01;82.87;364.82;14671.5;4149.42;18821.08;3.34;3.66;3.42;75.35
2019-06-01;82.76;362.79;14792.75;4136.5;18929.33;3.36;3.26;3.35;75.62
2019-07-01;82.6;362.23;14924.42;4120.5;19044.92;3.38;2.84;3.27;75.62
2019-08-01;82.47;363.24;15052.75;4131.5;19184.17;3.43;2.75;3.28;75.47
2019-09-01;82.48;362.54;15177.17;4143.92;19321.0;3.47;2.68;3.3;75.33
2019-10-01;81.69;362.92;15294.83;4163.17;19457.92;3.53;2.59;3.33;74.83
2019-11-01;79.97;362.64;15387.08;4181.33;19568.25;3.61;2.5;3.37;73.34
2019-12-01;78.99;361.98;15463.58;4201.92;19665.25;3.68;2.52;3.43;71.81
2020-01-01;79.28;360.06;15522.64;4208.09;19730.45;3.72;2.56;3.47;71.69
2020-02-01;79.26;360.07;15582.3;4219.8;19801.8;3.74;2.59;3.49;71.2
2020-03-01;78.98;362.52;15641.67;4211.33;19852.67;3.77;2.64;3.53;70.66
2020-04-01;79.2;366.75;15699.75;4216.62;19915.88;3.81;2.7;3.57;70.04
2020-05-01;78.73;372.71;15750.29;4231.14;19980.86;3.85;2.75;3.62;69.2
