Data;1476;1491;1504;1517;1530;1556;7483;13066;13070;20134;20135;20136;20137;20138;20139;21980;25413;28036
2011-01-01;78.38;76.78;78.9;88.13;84.5;91.58;245.05;0.73;0.72;83.85;65.85;135.78;128.75;61.88;86.85;101.48;149.7;90.85
2011-02-01;79.1;77.23;79.63;87.93;85.14;92.13;244.15;0.65;0.66;84.51;66.7;133.31;134.0;62.69;87.9;102.59;150.31;90.61
2011-03-01;79.74;78.14;80.04;88.04;85.82;93.09;244.13;0.57;0.6;85.31;67.55;132.17;138.01;63.86;89.15;103.55;150.77;90.5
2011-04-01;80.01;78.27;80.26;88.09;86.33;93.3;243.9;0.59;0.63;85.6;67.98;129.72;141.5;63.52;90.07;103.86;151.36;90.42
2011-05-01;80.32;78.34;80.7;88.08;86.67;93.08;244.11;0.57;0.62;85.72;68.62;122.67;139.98;64.34;90.51;104.01;151.83;90.43
2011-06-01;80.7;78.33;80.98;88.17;87.68;93.86;244.93;0.55;0.59;86.28;69.28;116.96;139.65;65.12;91.38;104.75;152.46;90.4
2011-07-01;83.56;78.63;83.12;93.98;92.28;95.97;245.24;0.54;0.58;88.72;71.31;119.31;141.0;70.96;91.81;105.85;153.2;90.82
2011-08-01;84.62;78.27;84.48;93.97;94.17;97.04;246.86;0.51;0.54;89.78;72.52;121.97;141.71;72.15;92.65;105.93;153.52;90.96
2011-09-01;85.58;78.42;85.77;93.95;95.22;96.47;246.94;0.49;0.5;90.13;73.55;121.39;141.06;72.87;93.11;105.82;153.79;90.9
2011-10-01;86.73;78.69;86.92;94.73;97.02;96.52;246.75;0.4;0.42;90.91;75.18;121.26;142.35;74.03;94.17;105.63;153.71;91.02
2011-11-01;87.32;79.21;87.09;94.98;98.06;96.48;246.98;0.36;0.37;91.25;76.52;119.87;144.0;75.32;94.64;105.48;153.93;91.36
2011-12-01;88.07;79.99;87.98;95.84;98.27;96.55;247.76;0.36;0.37;91.77;77.94;117.86;141.62;76.94;95.26;105.29;154.37;91.73
2012-01-01;88.81;80.5;88.6;96.78;99.72;99.04;249.01;0.38;0.39;93.01;79.26;116.26;136.74;78.07;95.09;104.96;154.93;92.22
2012-02-01;89.3;81.22;88.98;97.48;99.92;100.28;251.44;0.39;0.39;93.72;80.55;115.33;134.29;79.12;95.12;104.33;155.37;92.81
2012-03-01;89.92;81.97;89.54;98.22;100.24;102.3;254.49;0.43;0.43;94.82;82.0;114.25;132.68;79.89;95.74;103.62;155.92;93.44
