Data;1476;1491;1504;1517;1530;1556;7483;13066;13070;20134;20135;20136;20137;20138;20139;21980;25413;28036
2011-01-01;78.3;78.2;78.0;85.9;92.0;79.0;237.17;0.64;0.82;78.8;62.4;152.7;101.8;61.0;81.6;99.6;148.39;92.0
2011-02-01;72.1;74.7;73.3;73.1;77.6;91.3;245.15;0.49;0.78;79.8;60.3;163.8;109.0;54.4;80.2;100.4;147.92;92.1
2011-03-01;78.2;82.1;80.0;82.8;80.1;96.0;248.42;1.39;1.14;85.5;68.2;130.5;119.4;60.5;89.3;99.2;148.13;91.3
2011-04-01;81.1;72.3;87.8;94.0;78.6;90.1;246.53;1.24;1.23;84.7;64.2;116.9;112.5;64.3;83.8;101.8;149.86;89.2
2011-05-01;81.4;76.1;75.7;100.9;99.7;99.1;245.98;0.56;0.5;88.9;70.1;132.0;159.3;64.3;95.3;103.0;151.39;90.3
2011-06-01;79.2;77.3;78.6;92.1;79.0;94.0;247.03;0.08;-0.15;85.4;69.9;118.8;170.5;66.8;90.9;104.9;152.53;90.2
2011-07-01;83.4;79.9;84.0;86.7;89.0;95.4;238.77;0.17;0.29;88.5;71.8;118.5;165.5;67.5;94.2;109.2;153.98;89.2
2011-08-01;84.2;84.5;82.9;88.8;90.6;99.8;244.0;0.02;0.18;90.9;73.5;124.2;166.1;72.1;97.9;110.3;153.98;89.7
2011-09-01;82.2;79.3;82.0;88.5;90.4;95.0;242.07;0.68;0.86;87.9;71.4;110.1;169.4;60.8;97.4;106.3;156.08;89.8
2011-10-01;83.1;79.0;84.7;88.0;89.7;91.1;245.97;0.45;0.53;86.8;74.4;59.2;126.3;71.7;94.5;105.4;156.09;90.5
2011-11-01;84.5;78.2;83.8;89.1;97.8;101.7;253.19;0.28;0.3;91.9;75.9;59.9;136.4;72.9;100.1;112.2;158.75;90.1
2011-12-01;115.0;82.0;106.6;157.9;142.9;119.1;248.63;0.46;0.43;115.5;93.6;145.1;155.8;135.2;96.5;117.9;161.3;95.4
2012-01-01;91.1;73.9;94.3;85.7;114.6;91.9;256.52;0.34;0.36;91.5;76.9;184.6;110.3;75.3;91.7;100.6;152.24;93.7
2012-02-01;83.5;76.4;88.8;72.9;90.3;84.4;246.15;0.2;0.27;84.1;72.7;156.9;101.2;63.0;85.7;99.1;151.12;91.4
2012-03-01;92.1;85.4;93.8;92.1;101.6;96.6;246.11;0.28;0.18;94.8;87.7;128.9;134.9;74.5;102.0;96.9;147.17;92.7
2012-04-01;88.1;78.5;89.9;97.1;91.1;89.6;249.36;0.79;0.73;88.8;80.4;100.2;132.3;79.8;89.5;100.0;152.58;93.3
2012-05-01;90.4;85.5;86.3;111.2;102.2;100.0;255.32;0.55;0.45;95.2;87.1;107.9;130.7;83.7;102.7;100.7;156.68;94.8
2012-06-01;88.1;83.4;86.1;103.4;96.4;123.9;262.01;0.3;0.06;100.2;85.7;99.6;112.0;80.3;88.9;100.9;159.22;96.0
2012-07-01;89.3;88.6;88.5;95.1;91.4;110.3;268.0;0.37;0.36;97.0;87.3;107.4;136.1;80.1;94.5;101.7;159.27;96.3
2012-08-01;91.6;93.5;89.7;97.6;94.5;124.0;280.57;0.44;0.58;104.2;90.9;111.2;146.7;81.4;105.4;101.7;160.49;97.3
2012-09-01;87.0;92.0;87.3;88.1;82.1;88.5;280.42;0.37;0.29;87.9;84.8;98.8;129.0;75.5;90.3;101.4;158.59;96.7
2012-10-01;90.3;94.8;88.8;89.6;92.2;118.0;282.97;0.37;0.39;100.9;88.6;64.1;124.7;89.3;100.8;100.9;159.82;97.6
2012-11-01;92.1;86.6;92.1;95.6;97.3;108.6;270.84;0.86;1.15;98.2;88.3;63.9;142.1;90.8;97.5;97.3;159.1;97.1
2012-12-01;118.7;80.6;113.8;169.5;134.0;114.7;271.31;0.65;0.78;113.0;101.2;160.0;163.4;153.1;84.1;96.3;158.16;96.1
2013-01-01;97.2;84.8;101.7;85.6;108.0;106.0;285.94;0.65;0.68;100.5;86.9;172.5;119.2;86.1;100.2;97.6;159.56;96.5
2013-02-01;83.2;80.5;88.5;72.6;78.1;95.7;293.25;0.35;0.47;88.7;80.1;139.1;86.4;67.6;94.1;98.2;162.95;97.1
