Data;1466;7488;14021;14048;14075;15880;15912;15944;28026
2011-01-01;78.53;227.7;8572.0;5186.67;13758.83;4.63;2.73;3.76;98.6
2011-02-01;79.2;227.08;8648.0;5237.14;13885.29;4.68;2.67;3.76;98.6
2011-03-01;79.91;226.13;8719.12;5273.75;13993.0;4.72;2.63;3.77;98.45
2011-04-01;79.82;223.89;8798.89;5334.56;14133.56;4.76;2.61;3.78;98.09
2011-05-01;80.02;221.56;8878.4;5392.2;14270.7;4.81;2.61;3.8;97.42
2011-06-01;80.17;220.14;8959.09;5452.73;14411.91;4.91;2.61;3.85;97.13
2011-07-01;82.85;219.49;9045.58;5546.58;14592.25;4.99;2.6;3.89;97.28
2011-08-01;82.78;218.58;9199.92;5692.17;14892.25;5.02;2.59;3.91;96.96
2011-09-01;83.13;218.34;9354.33;5836.08;15190.5;5.14;2.57;3.97;96.78
2011-10-01;83.73;217.02;9520.67;5981.58;15502.25;5.24;2.52;4.01;96.63
2011-11-01;83.79;216.68;9691.17;6125.58;15816.75;5.3;2.52;4.06;96.32
2011-12-01;84.28;217.31;9865.92;6258.08;16124.0;5.36;2.52;4.1;96.42
2012-01-01;85.04;217.59;10039.25;6404.0;16443.17;5.41;2.57;4.17;96.29
2012-02-01;85.51;219.41;10206.92;6535.33;16742.25;5.44;2.64;4.23;96.08
2012-03-01;85.98;221.22;10381.42;6684.0;17065.42;5.47;2.69;4.28;95.93
2012-04-01;86.72;224.16;10541.83;6818.83;17360.67;5.5;2.73;4.33;96.09
2012-05-01;87.31;228.04;10701.17;6949.83;17650.92;5.5;2.77;4.36;96.87
2012-06-01;88.1;231.41;10861.33;7104.58;17965.92;5.44;2.79;4.34;97.16
2012-07-01;88.62;233.69;11023.92;7251.5;18275.42;5.37;2.83;4.34;96.87
2012-08-01;89.54;238.35;11185.92;7380.42;18566.25;5.34;2.84;4.34;96.61
2012-09-01;89.8;243.77;11347.33;7511.33;18858.58;5.28;2.86;4.31;96.37
2012-10-01;90.56;248.79;11507.67;7653.92;19161.58;5.23;2.88;4.29;95.99
2012-11-01;91.33;253.89;11673.83;7822.08;19495.92;5.19;2.85;4.25;96.05
2012-12-01;92.15;257.96;11848.33;7995.58;19843.92;5.13;2.81;4.2;95.92
2013-01-01;92.47;262.16;12028.5;8158.58;20187.08;5.06;2.77;4.14;96.01
2013-02-01;93.31;264.36;12212.17;8334.0;20546.17;4.99;2.68;4.05;96.26
2013-03-01;94.27;266.55;12395.42;8510.42;20905.83;4.91;2.59;3.97;96.74
2013-04-01;94.89;268.43;12591.33;8691.17;21282.5;4.84;2.51;3.89;97.21
2013-05-01;95.66;269.99;12788.42;8881.83;21670.33;4.77;2.43;3.81;97.2
2013-06-01;96.27;272.11;12986.08;9072.5;22058.58;4.7;2.36;3.74;97.25
2013-07-01;96.88;274.92;13184.58;9251.25;22435.75;4.61;2.28;3.65;97.55
2013-08-01;97.41;274.96;13380.33;9442.0;22822.33;4.54;2.23;3.59;98.02
2013-09-01;98.1;273.86;13580.33;9631.83;23212.17;4.47;2.18;3.52;98.55
2013-10-01;98.05;273.2;13770.92;9803.83;23574.83;4.4;2.13;3.46;99.21
2013-11-01;98.44;272.86;13963.0;9955.58;23918.67;4.35;2.1;3.41;99.75
2013-12-01;98.89;273.48;14155.08;10117.5;24272.75;4.31;2.08;3.38;100.3
2014-01-01;99.03;274.13;14347.08;10278.08;24625.25;4.28;2.08;3.36;100.72
2014-02-01;99.01;274.58;14539.42;10432.75;24972.17;4.26;2.1;3.36;100.68
2014-03-01;98.94;274.84;14732.33;10583.58;25315.92;4.24;2.16;3.37;100.39
2014-04-01;99.09;275.14;14922.33;10729.08;25651.42;4.2;2.22;3.37;100.13
2014-05-01;99.29;275.09;15119.0;10859.67;25978.67;4.18;2.3;3.39;99.97
2014-06-01;99.78;274.0;15316.83;10959.92;26276.75;4.14;2.39;3.41;100.14
2014-07-01;100.01;273.62;15520.42;11044.58;26565.08;4.1;2.47;3.42;100.1
2014-08-01;100.21;274.25;15728.75;11111.33;26840.17;4.07;2.52;3.43;100.26
2014-09-01;100.01;275.88;15932.67;11175.75;27108.58;4.04;2.57;3.43;99.78
2014-10-01;100.25;277.37;16146.67;11241.75;27388.58;4.0;2.62;3.43;99.49
2014-11-01;100.11;278.89;16352.5;11287.83;27640.5;3.98;2.65;3.43;98.98
2014-12-01;99.7;280.83;16553.25;11307.08;27860.5;3.95;2.67;3.43;98.4
2015-01-01;99.62;281.69;16753.08;11324.17;28077.5;3.9;2.68;3.41;97.82
2015-02-01;99.42;283.06;16951.75;11335.67;28287.67;3.87;2.68;3.4;97.69
2015-03-01;98.91;284.38;17149.17;11331.08;28480.42;3.84;2.66;3.38;97.92
2015-04-01;98.3;285.66;17342.08;11309.0;28651.33;3.86;2.65;3.38;97.57
2015-05-01;97.86;287.34;17523.08;11284.17;28807.5;3.88;2.62;3.39;97.29
2015-06-01;97.12;290.94;17706.58;11260.25;28967.08;3.93;2.59;3.41;96.77
2015-07-01;96.18;294.38;17876.42;11288.92;29165.58;4.0;2.57;3.45;96.29
2015-08-01;95.32;298.68;18033.58;11325.08;29358.92;4.06;2.58;3.49;95.68
2015-09-01;94.71;302.19;18186.83;11358.0;29545.0;4.12;2.62;3.55;95.68
2015-10-01;93.98;305.25;18332.58;11385.75;29718.42;4.18;2.65;3.6;95.03
2015-11-01;93.36;308.07;18468.75;11412.75;29881.58;4.23;2.7;3.65;94.32
2015-12-01;92.42;310.16;18596.0;11439.08;30035.08;4.27;2.75;3.69;93.81
2016-01-01;91.68;314.27;18716.83;11458.42;30175.25;4.3;2.79;3.72;93.45
2016-02-01;90.88;320.03;18828.75;11432.58;30261.25;4.3;2.83;3.74;92.92
2016-03-01;90.02;326.62;18936.17;11400.83;30337.0;4.29;2.87;3.75;91.97
2016-04-01;89.38;333.69;19039.17;11369.58;30408.67;4.28;2.91;3.77;91.58
2016-05-01;88.55;340.47;19130.42;11330.08;30460.42;4.27;2.95;3.78;91.32
2016-06-01;88.09;344.84;19212.42;11267.0;30479.42;4.24;2.99;3.77;91.2
2016-07-01;87.42;348.35;19288.08;11139.17;30427.25;4.2;3.03;3.76;90.94
2016-08-01;87.22;350.05;19365.42;11002.17;30367.5;4.18;3.06;3.77;91.07
2016-09-01;86.93;351.7;19442.08;10887.42;30329.42;4.17;3.1;3.78;90.97
2016-10-01;86.82;354.88;19514.33;10765.42;30279.75;4.17;3.14;3.8;91.37
2016-11-01;86.67;357.75;19582.83;10642.58;30225.42;4.19;3.2;3.84;91.42
2016-12-01;86.69;360.04;19652.75;10511.17;30163.83;4.22;3.28;3.89;91.57
2017-01-01;86.88;360.22;19724.75;10380.92;30105.58;4.24;3.34;3.93;91.28
2017-02-01;86.98;359.85;19802.83;10291.33;30094.17;4.3;3.42;3.99;91.05
2017-03-01;87.22;357.4;19882.5;10203.33;30085.83;4.34;3.49;4.05;90.9
2017-04-01;87.68;353.76;19959.33;10109.58;30068.92;4.36;3.54;4.08;90.52
2017-05-01;87.82;350.28;20047.33;10024.75;30072.08;4.36;3.57;4.1;89.97
2017-06-01;88.29;348.08;20141.83;9957.33;30099.08;4.38;3.59;4.12;89.38
2017-07-01;88.83;346.35;20234.67;9895.75;30130.33;4.39;3.56;4.12;89.12
2017-08-01;89.79;347.26;20332.08;9866.42;30198.5;4.4;3.52;4.11;88.11
2017-09-01;90.38;347.03;20420.25;9807.17;30227.42;4.42;3.39;4.09;87.28
2017-10-01;91.36;345.29;20511.58;9740.58;30252.08;4.42;3.27;4.05;86.62
2017-11-01;91.77;342.69;20611.67;9679.17;30290.75;4.39;3.15;4.0;86.08
2017-12-01;92.43;340.71;20712.92;9629.17;30342.0;4.37;3.01;3.94;85.22
2018-01-01;93.02;340.44;20809.33;9588.17;30397.42;4.37;2.9;3.91;84.9
